recordid,datavalue,datasheetid,indicatorid,indicator,datacategory,unitid,unit,subgroupid,subgroup,timeperiodid,timeperiod,sourceid,source,source_catid,area_table_id,area_id,area_parent_id,area_lft,area_rgt,area_name,area_level,datasheet
201304,20000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201576,41000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201848,110000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
202120,130000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205368,150000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205624,12000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205896,45000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206218,140000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206440,270000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206696,15000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206968,150000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207180,440000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207512,110000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207768,10000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208040,19000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208252,59000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208568,120000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208840,790000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209112,2200000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209384,2300000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209640,150000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209912,960000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210184,2700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210456,2800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210712,93000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210984,660000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211418,1900000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211711,1800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",65,2005,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199314,43000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199562,23000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199763,120000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200143,140000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200400,28000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200505,52000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200777,140000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201049,170000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201305,19000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201577,36000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
201849,97000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
202121,120000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205369,150000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205625,12000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
205897,47000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206219,140000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206441,270000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206697,15000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
206969,140000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207181,410000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207513,110000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
207769,10000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208041,22000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208253,66000,7,94,"Estimated AIDS-related deaths","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208569,120000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
208841,790000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209113,2100000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209385,2300000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209641,150000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
209913,960000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210185,2600000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210457,2800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",9,"Number (High estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210713,99000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1376,"Total 0-14 yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
210985,660000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",201,"Female 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211419,1800000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1,Total,70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
211712,1700000,7,96,"Estimated number of people living with HIV","HIV Prevalence and Epidemiology",10,"Number (Low estimate)",1405,"Total 15+ yr",70,2006,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
40175,6.42,3,33,"HIV prevalence among men who have sex with men","HIV Prevalence and Epidemiology",1,Percent,1,Total,74,2007,247,"India_UNAIDS, UNGASS Country Progress Report, 2008",3,1580,ASIIND,12,9550,10849,India,2,"Men who have Sex with Men (MSM)"
88802,4.9,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,421,FSWs,74,2007,247,"India_UNAIDS, UNGASS Country Progress Report, 2008",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
94785,6.92,4,31,"HIV prevalence among people who inject drugs","HIV Prevalence and Epidemiology",1,Percent,1,Total,74,2007,247,"India_UNAIDS, UNGASS Country Progress Report, 2008",3,1580,ASIIND,12,9550,10849,India,2,"People Who Inject Drugs (PWID)"
140807,4.9,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,1434,"Total 25+ yr",74,2007,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
140809,4.7,0,37,"HIV prevalence among sex workers","HIV Prevalence and Epidemiology",1,Percent,1366,"Total <25 yr",74,2007,740,"UNAIDS_Data retrieved from http://www.aidsinfoonline.org",3,1580,ASIIND,12,9550,10849,India,2,"Sex Workers (SW)"
199315,40000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",201,"Female 15+ yr",74,2007,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199563,21000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1376,"Total 0-14 yr",74,2007,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
199764,110000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1405,"Total 15+ yr",74,2007,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
200144,130000,7,98,"Estimated number of new HIV infections","HIV Prevalence and Epidemiology",32,"Number (Estimate)",1,Total,74,2007,938,"UNAIDS_UNAIDS. (2016). HIV Estimates 2000-2015.",3,1580,ASIIND,12,9550,10849,India,2,"People Living with HIV (PLHIV)"
